Order_ID,Date,Drug_Name,Category,Region,Distributor,Quantity,Unit_Price,Expiry_Days_Left,Total_Sales,Expired_Stock
2100,2025-10-02,Azithromycin,Capsule,Delhi,MedPlus,52,44.65,15,2321.8,No
2101,2025-10-03,Insulin,Injection,Delhi,MedPlus,17,177.88,356,3023.96,No
2102,2025-10-03,Paracetamol,Syrup,Karnataka,MedPlus,22,12.74,47,280.28,No
2103,2025-10-03,Paracetamol,Tablet,Gujarat,Wellness Forever,222,9.01,32,2000.22,No
2104,2025-10-03,Metformin,Tablet,Maharashtra,Apollo Pharmacy,120,30.89,71,3706.8,No
2105,2025-10-04,Metformin,Capsule,Karnataka,Netmeds,485,10.37,288,5029.45,No
2106,2025-10-04,Insulin,Tablet,Karnataka,Wellness Forever,300,244.77,45,73431.0,No
2107,2025-10-04,Paracetamol,Injection,Maharashtra,MedPlus,32,10.06,380,321.92,No
2108,2025-10-04,Insulin,Tablet,Delhi,Netmeds,311,154.83,318,48152.13,No
2109,2025-10-05,Metformin,Tablet,Gujarat,Netmeds,263,13.11,258,3447.93,No
2110,2025-10-05,Metformin,Tablet,Delhi,Apollo Pharmacy,24,20.34,395,488.16,No
2111,2025-10-05,Paracetamol,Syrup,Karnataka,Netmeds,139,12.39,268,1722.21,No
2112,2025-10-05,Amoxicillin,Capsule,Gujarat,MedPlus,70,54.26,64,3798.2,No
2113,2025-10-06,Azithromycin,Tablet,Tamil Nadu,Apollo Pharmacy,124,82.48,164,10227.52,No
2114,2025-10-06,Metformin,Tablet,Karnataka,Netmeds,469,24.88,256,11668.72,No
2115,2025-10-06,Metformin,Tablet,Delhi,Apollo Pharmacy,329,10.25,61,3372.25,No
2116,2025-10-06,Amoxicillin,Syrup,Delhi,Netmeds,317,57.85,205,18338.45,No
2117,2025-10-07,Amoxicillin,Tablet,Delhi,Wellness Forever,429,87.81,377,37670.49,No
2118,2025-10-07,Insulin,Capsule,Maharashtra,Wellness Forever,460,279.76,266,128689.6,No
2119,2025-10-07,Insulin,Syrup,Karnataka,MedPlus,334,319.39,12,106676.26,No
2120,2025-10-07,Azithromycin,Syrup,Gujarat,Wellness Forever,76,64.95,345,4936.2,No
2121,2025-10-08,Azithromycin,Tablet,Delhi,Wellness Forever,258,101.92,61,26295.36,No
2122,2025-10-08,Paracetamol,Capsule,Delhi,Wellness Forever,184,16.59,148,3052.56,No
2123,2025-10-08,Insulin,Tablet,Maharashtra,Netmeds,348,280.32,-7,97551.36,Yes
2124,2025-10-08,Metformin,Tablet,Gujarat,Netmeds,11,34.4,159,378.4,No
2125,2025-10-09,Insulin,Injection,Karnataka,Apollo Pharmacy,181,181.39,291,32831.59,No
2126,2025-10-09,Metformin,Syrup,Tamil Nadu,Netmeds,494,10.42,60,5147.48,No
2127,2025-10-09,Amoxicillin,Tablet,Maharashtra,Wellness Forever,457,76.21,229,34827.97,No
2128,2025-10-09,Insulin,Tablet,Karnataka,Netmeds,474,351.79,106,166748.46,No
2129,2025-10-10,Amoxicillin,Injection,Tamil Nadu,MedPlus,343,37.21,169,12763.03,No
2130,2025-10-10,Azithromycin,Tablet,Delhi,Apollo Pharmacy,293,61.25,16,17946.25,No
2131,2025-10-10,Azithromycin,Capsule,Delhi,Apollo Pharmacy,484,41.4,234,20037.6,No
2132,2025-10-10,Paracetamol,Syrup,Gujarat,Netmeds,63,9.4,41,592.2,No
2133,2025-10-11,Insulin,Tablet,Tamil Nadu,Wellness Forever,467,343.29,294,160316.43,No
2134,2025-10-11,Amoxicillin,Syrup,Delhi,Apollo Pharmacy,76,61.08,356,4642.08,No
2135,2025-10-11,Metformin,Tablet,Delhi,MedPlus,429,18.7,128,8022.3,No
2136,2025-10-11,Azithromycin,Injection,Gujarat,MedPlus,111,69.74,302,7741.14,No
2137,2025-10-12,Azithromycin,Syrup,Karnataka,Apollo Pharmacy,129,40.11,68,5174.19,No
2138,2025-10-12,Metformin,Tablet,Delhi,Wellness Forever,200,17.5,40,3500.0,No
2139,2025-10-12,Amoxicillin,Syrup,Maharashtra,Wellness Forever,418,68.79,263,28754.22,No
2140,2025-10-12,Amoxicillin,Capsule,Maharashtra,Netmeds,479,88.45,257,42367.55,No
2141,2025-10-13,Insulin,Tablet,Karnataka,Netmeds,313,361.77,150,113234.01,No
2142,2025-10-13,Insulin,Capsule,Tamil Nadu,Apollo Pharmacy,432,155.9,142,67348.8,No
2143,2025-10-13,Paracetamol,Tablet,Gujarat,Netmeds,56,18.48,233,1034.88,No
2144,2025-10-13,Azithromycin,Tablet,Maharashtra,Netmeds,231,102.66,170,23714.46,No
2145,2025-10-14,Insulin,Tablet,Maharashtra,Netmeds,30,345.09,62,10352.7,No
2146,2025-10-14,Amoxicillin,Tablet,Karnataka,MedPlus,167,57.48,6,9599.16,No
2147,2025-10-14,Metformin,Tablet,Tamil Nadu,Netmeds,357,19.95,92,7122.15,No
2148,2025-10-14,Amoxicillin,Tablet,Tamil Nadu,Apollo Pharmacy,168,48.17,257,8092.56,No
2149,2025-10-15,Azithromycin,Capsule,Karnataka,Wellness Forever,386,45.26,236,17470.36,No
2150,2025-10-15,Amoxicillin,Capsule,Maharashtra,Netmeds,381,43.69,-1,16645.89,Yes
2151,2025-10-15,Paracetamol,Injection,Gujarat,Wellness Forever,419,8.7,354,3645.3,No
2152,2025-10-15,Azithromycin,Tablet,Maharashtra,Netmeds,244,78.73,288,19210.12,No
2153,2025-10-16,Metformin,Tablet,Tamil Nadu,Apollo Pharmacy,159,28.69,144,4561.71,No
2154,2025-10-16,Paracetamol,Tablet,Maharashtra,MedPlus,414,12.11,189,5013.54,No
2155,2025-10-16,Azithromycin,Injection,Gujarat,Apollo Pharmacy,266,44.63,97,11871.58,No
2156,2025-10-16,Metformin,Capsule,Delhi,MedPlus,174,33.94,152,5905.56,No
2157,2025-10-17,Paracetamol,Tablet,Maharashtra,Netmeds,86,19.14,337,1646.04,No
2158,2025-10-17,Paracetamol,Tablet,Karnataka,Netmeds,94,16.78,237,1577.32,No
2159,2025-10-17,Azithromycin,Syrup,Delhi,MedPlus,55,119.31,170,6562.05,No
2160,2025-10-17,Insulin,Tablet,Karnataka,Apollo Pharmacy,402,286.12,331,115020.24,No
2161,2025-10-18,Paracetamol,Tablet,Karnataka,Apollo Pharmacy,410,19.44,211,7970.4,No
2162,2025-10-18,Paracetamol,Syrup,Karnataka,MedPlus,56,6.13,0,343.28,No
2163,2025-10-18,Metformin,Injection,Maharashtra,Netmeds,222,19.14,140,4249.08,No
2164,2025-10-18,Amoxicillin,Tablet,Tamil Nadu,MedPlus,488,43.52,338,21237.76,No
2165,2025-10-19,Azithromycin,Tablet,Delhi,Netmeds,496,55.67,95,27612.32,No
2166,2025-10-19,Azithromycin,Capsule,Gujarat,MedPlus,68,51.26,-15,3485.68,Yes
2167,2025-10-19,Insulin,Tablet,Tamil Nadu,Netmeds,63,305.6,25,19252.8,No
2168,2025-10-19,Insulin,Tablet,Maharashtra,MedPlus,351,345.33,32,121210.83,No
2169,2025-10-20,Azithromycin,Tablet,Karnataka,Wellness Forever,21,86.26,399,1811.46,No
2170,2025-10-20,Insulin,Tablet,Gujarat,Netmeds,201,186.74,92,37534.74,No
2171,2025-10-20,Metformin,Tablet,Delhi,Apollo Pharmacy,15,30.28,145,454.2,No
2172,2025-10-20,Azithromycin,Capsule,Tamil Nadu,MedPlus,318,90.88,145,28899.84,No
2173,2025-10-21,Insulin,Tablet,Tamil Nadu,Apollo Pharmacy,153,247.04,343,37797.12,No
2174,2025-10-21,Azithromycin,Tablet,Gujarat,MedPlus,355,93.93,112,33345.15,No
2175,2025-10-21,Amoxicillin,Injection,Maharashtra,Apollo Pharmacy,270,45.59,194,12309.3,No
2176,2025-10-21,Paracetamol,Syrup,Delhi,Apollo Pharmacy,82,10.18,135,834.76,No
2177,2025-10-22,Azithromycin,Capsule,Gujarat,MedPlus,183,113.4,239,20752.2,No
2178,2025-10-22,Paracetamol,Capsule,Karnataka,MedPlus,241,9.36,202,2255.76,No
2179,2025-10-22,Insulin,Tablet,Delhi,Apollo Pharmacy,279,267.5,14,74632.5,No
2180,2025-10-22,Paracetamol,Injection,Tamil Nadu,Apollo Pharmacy,437,18.35,29,8018.95,No
2181,2025-10-23,Azithromycin,Syrup,Gujarat,Apollo Pharmacy,456,96.62,64,44058.72,No
2182,2025-10-23,Amoxicillin,Capsule,Tamil Nadu,Netmeds,371,33.73,23,12513.83,No
2183,2025-10-23,Insulin,Syrup,Tamil Nadu,Netmeds,231,186.83,224,43157.73,No
2184,2025-10-23,Azithromycin,Capsule,Tamil Nadu,Wellness Forever,61,40.63,29,2478.43,No
2185,2025-10-24,Insulin,Injection,Maharashtra,Netmeds,125,307.73,62,38466.25,No
2186,2025-10-24,Metformin,Tablet,Tamil Nadu,Netmeds,35,21.19,321,741.65,No
2187,2025-10-24,Paracetamol,Syrup,Karnataka,MedPlus,62,7.01,380,434.62,No
2188,2025-10-24,Metformin,Capsule,Karnataka,Wellness Forever,374,33.95,333,12697.3,No
2189,2025-10-25,Azithromycin,Capsule,Delhi,Wellness Forever,38,82.37,272,3130.06,No
2190,2025-10-25,Amoxicillin,Tablet,Tamil Nadu,Netmeds,28,44.51,264,1246.28,No
2191,2025-10-25,Insulin,Injection,Tamil Nadu,MedPlus,312,275.15,100,85846.8,No
2192,2025-10-25,Paracetamol,Tablet,Gujarat,MedPlus,401,15.19,253,6091.19,No
2193,2025-10-26,Insulin,Tablet,Maharashtra,Wellness Forever,288,169.06,388,48689.28,No
2194,2025-10-26,Azithromycin,Tablet,Delhi,MedPlus,126,61.98,319,7809.48,No
2195,2025-10-26,Insulin,Tablet,Tamil Nadu,Apollo Pharmacy,115,351.74,296,40450.1,No
2196,2025-10-26,Paracetamol,Capsule,Gujarat,Netmeds,428,11.89,37,5088.92,No
2197,2025-10-27,Azithromycin,Tablet,Maharashtra,Apollo Pharmacy,488,83.73,52,40860.24,No
2198,2025-10-27,Insulin,Capsule,Delhi,Wellness Forever,318,258.2,166,82107.6,No
2199,2025-10-27,Amoxicillin,Tablet,Delhi,Wellness Forever,236,32.63,18,7700.68,No
2200,2025-10-27,Azithromycin,Tablet,Tamil Nadu,MedPlus,361,53.26,268,19226.86,No
2201,2025-10-28,Azithromycin,Tablet,Delhi,MedPlus,195,75.64,290,14749.8,No
2202,2025-10-28,Amoxicillin,Tablet,Gujarat,Wellness Forever,270,42.55,370,11488.5,No
2203,2025-10-28,Metformin,Tablet,Delhi,Wellness Forever,25,11.25,233,281.25,No
2204,2025-10-28,Paracetamol,Tablet,Karnataka,Apollo Pharmacy,282,17.65,95,4977.3,No
2205,2025-10-29,Metformin,Syrup,Gujarat,Apollo Pharmacy,169,34.53,78,5835.57,No
2206,2025-10-29,Insulin,Tablet,Maharashtra,MedPlus,367,348.29,394,127822.43,No
2207,2025-10-29,Amoxicillin,Tablet,Maharashtra,Apollo Pharmacy,259,81.23,163,21038.57,No
2208,2025-10-29,Metformin,Tablet,Tamil Nadu,MedPlus,233,16.05,31,3739.65,No
2209,2025-10-30,Azithromycin,Capsule,Tamil Nadu,MedPlus,265,116.85,266,30965.25,No
2210,2025-10-30,Insulin,Capsule,Karnataka,Netmeds,189,199.23,324,37654.47,No
2211,2025-10-30,Insulin,Syrup,Maharashtra,MedPlus,29,387.86,346,11247.94,No
2212,2025-10-30,Metformin,Tablet,Maharashtra,Apollo Pharmacy,121,34.87,76,4219.27,No
2213,2025-10-31,Metformin,Tablet,Maharashtra,Wellness Forever,129,27.79,360,3584.91,No
2214,2025-10-31,Amoxicillin,Capsule,Maharashtra,Wellness Forever,203,88.87,196,18040.61,No
2215,2025-10-31,Paracetamol,Tablet,Delhi,Apollo Pharmacy,477,13.54,59,6458.58,No
2216,2025-10-31,Metformin,Tablet,Gujarat,Wellness Forever,120,16.49,362,1978.8,No
2217,2025-11-01,Metformin,Tablet,Gujarat,MedPlus,219,20.92,186,4581.48,No
2218,2025-11-01,Azithromycin,Tablet,Karnataka,Wellness Forever,10,87.48,391,874.8,No
2219,2025-11-01,Insulin,Tablet,Delhi,Apollo Pharmacy,67,168.27,281,11274.09,No
2220,2025-11-01,Paracetamol,Injection,Maharashtra,Wellness Forever,102,14.34,292,1462.68,No
2221,2025-11-02,Azithromycin,Tablet,Maharashtra,MedPlus,230,118.49,195,27252.7,No
2222,2025-11-02,Amoxicillin,Syrup,Tamil Nadu,MedPlus,220,41.41,322,9110.2,No
2223,2025-11-02,Amoxicillin,Tablet,Tamil Nadu,Apollo Pharmacy,437,77.56,395,33893.72,No
2224,2025-11-02,Metformin,Tablet,Karnataka,Apollo Pharmacy,241,32.7,118,7880.7,No
2225,2025-11-03,Metformin,Capsule,Maharashtra,Apollo Pharmacy,271,33.59,314,9102.89,No
2226,2025-11-03,Amoxicillin,Tablet,Karnataka,Netmeds,373,87.61,50,32678.53,No
2227,2025-11-03,Metformin,Capsule,Delhi,Netmeds,112,23.04,264,2580.48,No
2228,2025-11-03,Paracetamol,Syrup,Gujarat,MedPlus,59,19.66,12,1159.94,No
2229,2025-11-04,Metformin,Tablet,Maharashtra,Netmeds,383,28.93,396,11080.19,No
2230,2025-11-04,Insulin,Capsule,Delhi,Netmeds,119,190.42,101,22659.98,No
2231,2025-11-04,Metformin,Tablet,Maharashtra,Wellness Forever,465,21.92,354,10192.8,No
2232,2025-11-04,Azithromycin,Capsule,Tamil Nadu,Netmeds,97,97.47,301,9454.59,No
2233,2025-11-05,Paracetamol,Tablet,Karnataka,Wellness Forever,29,8.71,309,252.59,No
2234,2025-11-05,Azithromycin,Capsule,Tamil Nadu,Apollo Pharmacy,23,91.25,98,2098.75,No
2235,2025-11-05,Azithromycin,Tablet,Gujarat,Wellness Forever,142,93.33,59,13252.86,No
2236,2025-11-05,Insulin,Syrup,Tamil Nadu,Wellness Forever,434,190.67,186,82750.78,No
2237,2025-11-06,Paracetamol,Injection,Maharashtra,Apollo Pharmacy,305,13.48,43,4111.4,No
2238,2025-11-06,Paracetamol,Capsule,Tamil Nadu,Apollo Pharmacy,43,16.57,370,712.51,No
2239,2025-11-06,Paracetamol,Capsule,Maharashtra,MedPlus,389,12.48,-1,4854.72,Yes
2240,2025-11-06,Paracetamol,Capsule,Gujarat,MedPlus,217,5.18,215,1124.06,No
2241,2025-11-07,Paracetamol,Capsule,Tamil Nadu,MedPlus,310,5.14,89,1593.4,No
2242,2025-11-07,Insulin,Tablet,Karnataka,MedPlus,208,239.26,149,49766.08,No
2243,2025-11-07,Metformin,Tablet,Karnataka,Wellness Forever,89,33.15,183,2950.35,No
2244,2025-11-07,Azithromycin,Tablet,Karnataka,Wellness Forever,80,58.29,388,4663.2,No
2245,2025-11-08,Paracetamol,Tablet,Tamil Nadu,MedPlus,164,14.52,338,2381.28,No
2246,2025-11-08,Metformin,Tablet,Tamil Nadu,Netmeds,87,15.55,19,1352.85,No
2247,2025-11-08,Metformin,Syrup,Tamil Nadu,MedPlus,87,18.04,146,1569.48,No
2248,2025-11-08,Azithromycin,Tablet,Maharashtra,Netmeds,181,107.84,229,19519.04,No
2249,2025-11-09,Insulin,Injection,Gujarat,Apollo Pharmacy,298,332.22,271,99001.56,No
2250,2025-11-09,Amoxicillin,Tablet,Karnataka,Wellness Forever,42,35.72,367,1500.24,No
2251,2025-11-09,Amoxicillin,Tablet,Maharashtra,Wellness Forever,309,55.72,3,17217.48,No
2252,2025-11-09,Metformin,Syrup,Karnataka,Netmeds,285,10.73,264,3058.05,No
2253,2025-11-10,Azithromycin,Injection,Maharashtra,MedPlus,376,78.47,324,29504.72,No
2254,2025-11-10,Amoxicillin,Injection,Tamil Nadu,Wellness Forever,429,69.75,332,29922.75,No
2255,2025-11-10,Metformin,Syrup,Karnataka,Netmeds,16,12.96,166,207.36,No
2256,2025-11-10,Insulin,Tablet,Tamil Nadu,Apollo Pharmacy,169,222.22,385,37555.18,No
2257,2025-11-11,Amoxicillin,Syrup,Karnataka,Apollo Pharmacy,249,53.87,131,13413.63,No
2258,2025-11-11,Metformin,Tablet,Delhi,Wellness Forever,460,32.99,358,15175.4,No
2259,2025-11-11,Metformin,Tablet,Maharashtra,MedPlus,432,34.83,160,15046.56,No
2260,2025-11-11,Paracetamol,Tablet,Delhi,Netmeds,486,5.67,147,2755.62,No
2261,2025-11-12,Insulin,Tablet,Maharashtra,Wellness Forever,33,340.25,159,11228.25,No
2262,2025-11-12,Paracetamol,Tablet,Gujarat,Apollo Pharmacy,223,10.58,31,2359.34,No
2263,2025-11-12,Azithromycin,Capsule,Karnataka,MedPlus,79,71.4,240,5640.6,No
2264,2025-11-12,Paracetamol,Capsule,Gujarat,Netmeds,377,16.31,158,6148.87,No
2265,2025-11-13,Paracetamol,Tablet,Gujarat,Wellness Forever,225,18.78,87,4225.5,No
2266,2025-11-13,Amoxicillin,Tablet,Maharashtra,Netmeds,113,87.06,105,9837.78,No
2267,2025-11-13,Metformin,Tablet,Delhi,MedPlus,224,24.43,334,5472.32,No
2268,2025-11-13,Insulin,Tablet,Tamil Nadu,MedPlus,63,239.28,129,15074.64,No
2269,2025-11-14,Paracetamol,Capsule,Maharashtra,Apollo Pharmacy,303,16.81,26,5093.43,No
2270,2025-11-14,Insulin,Tablet,Tamil Nadu,MedPlus,339,212.75,351,72122.25,No
2271,2025-11-14,Paracetamol,Injection,Gujarat,Wellness Forever,345,13.46,13,4643.7,No
2272,2025-11-14,Azithromycin,Tablet,Tamil Nadu,Netmeds,212,68.69,364,14562.28,No
2273,2025-11-15,Paracetamol,Capsule,Delhi,MedPlus,297,14.85,257,4410.45,No
2274,2025-11-15,Amoxicillin,Tablet,Maharashtra,MedPlus,54,44.42,-2,2398.68,Yes
2275,2025-11-15,Metformin,Injection,Delhi,Wellness Forever,326,14.79,392,4821.54,No
2276,2025-11-15,Azithromycin,Tablet,Delhi,Netmeds,207,113.46,290,23486.22,No
2277,2025-11-16,Paracetamol,Syrup,Maharashtra,Netmeds,225,6.53,297,1469.25,No
2278,2025-11-16,Insulin,Tablet,Delhi,Apollo Pharmacy,490,276.49,173,135480.1,No
2279,2025-11-16,Azithromycin,Tablet,Karnataka,Apollo Pharmacy,318,57.67,344,18339.06,No
2280,2025-11-16,Azithromycin,Capsule,Karnataka,Netmeds,393,43.11,279,16942.23,No
2281,2025-11-17,Paracetamol,Capsule,Karnataka,Wellness Forever,444,5.54,167,2459.76,No
2282,2025-11-17,Azithromycin,Capsule,Tamil Nadu,Wellness Forever,341,54.02,336,18420.82,No
2283,2025-11-17,Insulin,Syrup,Delhi,Apollo Pharmacy,193,366.69,20,70771.17,No
2284,2025-11-17,Azithromycin,Capsule,Maharashtra,MedPlus,36,62.6,354,2253.6,No
2285,2025-11-18,Insulin,Tablet,Maharashtra,Wellness Forever,175,387.61,21,67831.75,No
2286,2025-11-18,Paracetamol,Tablet,Tamil Nadu,MedPlus,327,13.72,-2,4486.44,Yes
2287,2025-11-18,Metformin,Tablet,Maharashtra,Wellness Forever,283,20.92,395,5920.36,No
2288,2025-11-18,Azithromycin,Syrup,Karnataka,Netmeds,392,86.41,107,33872.72,No
2289,2025-11-19,Metformin,Tablet,Delhi,Apollo Pharmacy,374,22.92,67,8572.08,No
2290,2025-11-19,Insulin,Tablet,Maharashtra,MedPlus,112,339.69,143,38045.28,No
2291,2025-11-19,Azithromycin,Syrup,Maharashtra,MedPlus,457,62.6,313,28608.2,No
2292,2025-11-19,Amoxicillin,Capsule,Gujarat,Netmeds,342,51.18,86,17503.56,No
2293,2025-11-20,Metformin,Tablet,Gujarat,Wellness Forever,382,32.35,321,12357.7,No
2294,2025-11-20,Azithromycin,Tablet,Gujarat,MedPlus,113,115.72,67,13076.36,No
2295,2025-11-20,Metformin,Tablet,Delhi,Wellness Forever,423,32.31,28,13667.13,No
2296,2025-11-20,Azithromycin,Tablet,Karnataka,Netmeds,254,73.56,52,18684.24,No
2297,2025-11-21,Paracetamol,Tablet,Karnataka,Apollo Pharmacy,314,16.71,32,5246.94,No
2298,2025-11-21,Metformin,Syrup,Karnataka,MedPlus,178,21.91,41,3899.98,No
2299,2025-11-21,Amoxicillin,Syrup,Delhi,Wellness Forever,125,59.85,59,7481.25,No
2300,2025-11-21,Amoxicillin,Injection,Delhi,MedPlus,150,42.28,6,6342.0,No
2301,2025-11-22,Insulin,Tablet,Gujarat,Wellness Forever,427,297.78,116,127152.06,No
2302,2025-11-22,Azithromycin,Capsule,Maharashtra,Wellness Forever,365,54.89,286,20034.85,No
2303,2025-11-22,Metformin,Tablet,Tamil Nadu,Wellness Forever,487,18.29,251,8907.23,No
2304,2025-11-22,Insulin,Syrup,Tamil Nadu,Netmeds,134,363.76,271,48743.84,No
2305,2025-11-23,Metformin,Capsule,Maharashtra,Apollo Pharmacy,34,15.18,379,516.12,No
2306,2025-11-23,Azithromycin,Tablet,Gujarat,MedPlus,203,45.69,104,9275.07,No
2307,2025-11-23,Amoxicillin,Tablet,Maharashtra,Apollo Pharmacy,393,34.14,230,13417.02,No
2308,2025-11-23,Paracetamol,Capsule,Maharashtra,Wellness Forever,109,19.11,40,2082.99,No
2309,2025-11-24,Amoxicillin,Tablet,Tamil Nadu,Wellness Forever,411,60.42,22,24832.62,No
2310,2025-11-24,Insulin,Injection,Gujarat,Apollo Pharmacy,14,252.35,229,3532.9,No
2311,2025-11-24,Paracetamol,Tablet,Delhi,Apollo Pharmacy,28,17.16,5,480.48,No
2312,2025-11-24,Insulin,Injection,Tamil Nadu,MedPlus,179,358.96,94,64253.84,No
2313,2025-11-25,Azithromycin,Tablet,Delhi,Wellness Forever,283,66.58,78,18842.14,No
2314,2025-11-25,Paracetamol,Tablet,Gujarat,Apollo Pharmacy,263,15.4,378,4050.2,No
2315,2025-11-25,Insulin,Syrup,Maharashtra,Netmeds,130,342.78,394,44561.4,No
2316,2025-11-25,Azithromycin,Tablet,Karnataka,Wellness Forever,41,92.37,120,3787.17,No
2317,2025-11-26,Amoxicillin,Tablet,Karnataka,Wellness Forever,158,39.1,215,6177.8,No
2318,2025-11-26,Azithromycin,Tablet,Gujarat,MedPlus,275,110.07,-8,30269.25,Yes
2319,2025-11-26,Metformin,Tablet,Karnataka,Netmeds,46,23.48,312,1080.08,No
2320,2025-11-26,Azithromycin,Tablet,Delhi,MedPlus,186,62.6,359,11643.6,No
2321,2025-11-27,Azithromycin,Tablet,Karnataka,Netmeds,351,74.02,274,25981.02,No
2322,2025-11-27,Metformin,Capsule,Gujarat,MedPlus,22,10.94,235,240.68,No
2323,2025-11-27,Insulin,Tablet,Gujarat,Netmeds,192,181.97,384,34938.24,No
2324,2025-11-27,Insulin,Syrup,Delhi,Netmeds,154,341.39,345,52574.06,No
2325,2025-11-28,Azithromycin,Tablet,Karnataka,Netmeds,274,40.0,381,10960.0,No
2326,2025-11-28,Metformin,Tablet,Karnataka,Apollo Pharmacy,97,20.41,71,1979.77,No
2327,2025-11-28,Metformin,Capsule,Maharashtra,Wellness Forever,437,23.06,188,10077.22,No
2328,2025-11-28,Amoxicillin,Tablet,Tamil Nadu,Netmeds,471,33.28,203,15674.88,No
2329,2025-11-29,Insulin,Capsule,Gujarat,Apollo Pharmacy,55,393.27,390,21629.85,No
2330,2025-11-29,Paracetamol,Tablet,Maharashtra,Apollo Pharmacy,401,8.39,225,3364.39,No
2331,2025-11-29,Insulin,Injection,Gujarat,MedPlus,128,226.05,395,28934.4,No
2332,2025-11-29,Insulin,Syrup,Maharashtra,Wellness Forever,430,225.99,304,97175.7,No
2333,2025-11-30,Amoxicillin,Capsule,Tamil Nadu,Wellness Forever,28,43.82,242,1226.96,No
2334,2025-11-30,Paracetamol,Syrup,Maharashtra,MedPlus,456,5.02,93,2289.12,No
2335,2025-11-30,Amoxicillin,Syrup,Gujarat,Wellness Forever,229,73.76,240,16891.04,No
2336,2025-11-30,Paracetamol,Tablet,Karnataka,MedPlus,439,19.5,266,8560.5,No
2337,2025-12-01,Azithromycin,Tablet,Gujarat,Apollo Pharmacy,242,57.94,204,14021.48,No
2338,2025-12-01,Paracetamol,Capsule,Delhi,Apollo Pharmacy,103,14.95,67,1539.85,No
2339,2025-12-01,Amoxicillin,Tablet,Delhi,Netmeds,464,74.51,91,34572.64,No
2340,2025-12-01,Insulin,Tablet,Delhi,MedPlus,260,362.11,53,94148.6,No
2341,2025-12-02,Paracetamol,Injection,Delhi,Apollo Pharmacy,259,11.34,81,2937.06,No
2342,2025-12-02,Paracetamol,Tablet,Tamil Nadu,Apollo Pharmacy,291,9.54,196,2776.14,No
2343,2025-12-02,Metformin,Capsule,Karnataka,MedPlus,241,18.13,270,4369.33,No
2344,2025-12-02,Insulin,Injection,Karnataka,Apollo Pharmacy,55,328.16,221,18048.8,No
2345,2025-12-03,Azithromycin,Syrup,Gujarat,Wellness Forever,383,105.34,-8,40345.22,Yes
2346,2025-12-03,Amoxicillin,Capsule,Maharashtra,Apollo Pharmacy,55,40.9,278,2249.5,No
2347,2025-12-03,Azithromycin,Tablet,Gujarat,MedPlus,468,69.68,173,32610.24,No
2348,2025-12-03,Insulin,Tablet,Gujarat,Wellness Forever,23,375.49,65,8636.27,No
2349,2025-12-04,Paracetamol,Syrup,Gujarat,Wellness Forever,94,17.1,92,1607.4,No
2350,2025-12-04,Paracetamol,Tablet,Gujarat,Apollo Pharmacy,328,19.77,305,6484.56,No
2351,2025-12-04,Insulin,Injection,Karnataka,Netmeds,337,338.56,51,114094.72,No
2352,2025-12-04,Paracetamol,Capsule,Maharashtra,Wellness Forever,12,10.9,158,130.8,No
2353,2025-12-05,Paracetamol,Tablet,Gujarat,MedPlus,37,13.86,330,512.82,No
2354,2025-12-05,Paracetamol,Tablet,Karnataka,Netmeds,390,14.92,335,5818.8,No
2355,2025-12-05,Amoxicillin,Capsule,Gujarat,Netmeds,166,34.71,312,5761.86,No
2356,2025-12-05,Amoxicillin,Tablet,Delhi,Wellness Forever,352,62.67,27,22059.84,No
2357,2025-12-06,Metformin,Syrup,Gujarat,Apollo Pharmacy,411,27.73,171,11397.03,No
2358,2025-12-06,Azithromycin,Tablet,Gujarat,Netmeds,428,53.39,286,22850.92,No
2359,2025-12-06,Insulin,Capsule,Tamil Nadu,Apollo Pharmacy,342,345.16,184,118044.72,No
2360,2025-12-06,Insulin,Syrup,Delhi,Wellness Forever,341,295.94,365,100915.54,No
2361,2025-12-07,Insulin,Injection,Maharashtra,MedPlus,184,388.06,23,71403.04,No
2362,2025-12-07,Metformin,Capsule,Gujarat,Netmeds,123,11.06,204,1360.38,No
2363,2025-12-07,Amoxicillin,Tablet,Maharashtra,MedPlus,398,45.92,291,18276.16,No
2364,2025-12-07,Metformin,Tablet,Delhi,Apollo Pharmacy,496,25.04,-12,12419.84,Yes
2365,2025-12-08,Insulin,Capsule,Gujarat,Apollo Pharmacy,340,224.14,105,76207.6,No
2366,2025-12-08,Azithromycin,Tablet,Tamil Nadu,MedPlus,259,97.15,320,25161.85,No
2367,2025-12-08,Paracetamol,Injection,Karnataka,Wellness Forever,68,16.39,61,1114.52,No
2368,2025-12-08,Amoxicillin,Capsule,Tamil Nadu,Wellness Forever,212,36.15,163,7663.8,No
2369,2025-12-09,Amoxicillin,Syrup,Tamil Nadu,Netmeds,324,60.83,117,19708.92,No
2370,2025-12-09,Metformin,Injection,Karnataka,Netmeds,248,22.72,295,5634.56,No
2371,2025-12-09,Amoxicillin,Capsule,Karnataka,Wellness Forever,243,52.16,213,12674.88,No
2372,2025-12-09,Insulin,Capsule,Karnataka,Wellness Forever,312,383.23,260,119567.76,No
2373,2025-12-10,Insulin,Tablet,Gujarat,MedPlus,104,356.88,136,37115.52,No
2374,2025-12-10,Metformin,Tablet,Maharashtra,Apollo Pharmacy,488,27.43,148,13385.84,No
